rain_1h,rain_24h,rain_72h,api_14d,soil_moisture,slope,soil_depth,rock_strength,ndvi,drainage,seismic_zone,road_cut,pore_pressure,ground_tilt,displacement_rate,risk
8.2637,27.4867,43.6455,43.9774,21.0126,37.9685,2.3173,4.5083,0.5001,2.9083,5,0.5494,6.9231,0.891,0.1726,0
20.3362,53.4064,115.0146,132.4516,26.1974,22.1828,1.6498,5.178,0.796,2.5529,4,0.4497,16.2507,0.3235,1.2479,0
20.2513,73.4006,141.9942,114.5826,37.5983,45.3748,2.9365,4.1184,0.6261,2.5347,4,0.9966,29.3399,1.0302,2.6095,2
1.1432,14.8015,35.9343,70.4699,16.8235,40.211,4.3709,4.0245,0.7258,2.666,5,0.8246,28.0591,0.665,0.7896,0
2.1234,22.9158,57.9067,94.4012,19.4936,32.3515,1.615,5.527,0.7197,3.1459,5,0.5683,21.1896,0.0937,0.6819,0
2.5973,48.651,138.6519,133.8855,27.4595,36.741,3.8884,3.4817,0.5124,1.413,5,1.0,19.8972,0.6457,1.9314,2
14.7806,39.4741,74.4073,141.7184,25.6652,38.928,2.816,5.2147,0.7773,2.2948,5,0.392,17.8043,0.0926,3.2327,0
6.1285,22.5808,50.5219,55.5003,20.7756,22.3042,2.4429,3.1695,0.5437,2.7998,5,0.7283,13.4388,0.4603,1.593,0
21.8595,52.0028,72.0625,78.4773,20.3347,46.4226,3.7095,3.5715,0.6361,2.7193,5,0.4636,24.574,0.7337,0.6964,0
4.4893,30.5558,49.3037,86.3672,21.81,36.8661,4.5795,4.5913,0.7083,3.7775,4,0.489,23.9287,0.8918,1.5089,0
4.2436,14.4632,36.7621,67.1802,26.5774,27.3672,4.7482,5.7283,0.6745,2.8017,5,0.1835,40.2272,0.1997,0.305,0
1.6796,13.4254,23.304,46.3795,15.5398,24.2273,3.6553,4.4474,0.5264,3.3563,4,0.6818,17.752,0.2503,0.4134,0
8.1039,36.0001,92.4475,172.1258,25.3386,40.8968,3.3367,2.8999,0.4334,3.1056,5,0.7743,13.3106,0.4105,1.226,1
16.4912,71.1073,96.5409,147.7084,28.882,34.6893,3.7524,5.0111,0.4927,3.2792,5,0.8587,32.6445,0.5044,1.0159,2
10.2319,46.8798,79.2992,166.238,29.4832,36.8608,5.6293,3.5057,0.694,2.4856,5,0.7884,28.3949,0.744,1.239,1
3.0015,8.2652,17.3334,28.4168,20.9084,33.2133,3.1366,4.933,0.6698,1.9349,4,0.7169,21.3703,0.2186,0.7282,0
8.3255,65.6591,111.4335,136.0294,22.3923,24.9781,4.4214,4.5875,0.5743,3.7754,5,0.9113,27.635,0.2813,2.8473,1
3.6049,27.5478,72.0041,144.9281,33.7244,37.0689,2.8669,2.7988,0.57,2.6496,5,0.8987,22.3188,0.7582,1.4171,1
7.6727,36.5246,83.2967,157.5543,26.2436,31.4197,2.6524,4.6603,0.5597,2.5017,5,0.5675,21.4938,0.2457,0.3919,0
17.7023,42.2089,68.9066,62.5911,20.1206,32.8265,4.992,3.0652,0.4582,1.9766,5,0.8335,23.2259,0.5279,2.5268,1
32.0368,106.8271,285.3076,469.0061,44.1297,52.016,3.4024,5.6521,0.7191,3.0032,5,0.8341,45.2098,0.7163,2.441,3
9.2468,40.5104,109.846,98.746,34.1016,39.9526,3.6021,2.7274,0.4562,0.9655,4,0.5162,23.0534,0.5418,2.923,1
8.093,36.2186,75.842,69.9568,25.583,40.4141,3.8923,4.1406,0.6161,1.6491,4,0.7293,14.9239,0.7912,0.0654,0
58.3448,143.1451,325.8935,446.5269,54.1648,54.7642,2.5966,3.3539,0.7655,1.5784,4,0.4534,44.0878,1.8061,3.1806,3
16.8523,40.5891,111.43,183.3508,29.8096,36.0766,3.0056,5.7108,0.5953,1.8886,5,0.6415,26.3617,0.1106,2.0431,1
18.3911,47.1028,93.3773,92.2406,33.5207,33.9577,2.8222,2.7513,0.8058,2.4016,5,0.8058,32.7728,0.4971,1.1294,2
4.3464,24.4752,63.023,50.1328,26.7277,27.5663,3.699,6.6305,0.4612,3.0085,5,0.8467,25.1801,0.5243,2.0373,0
6.8946,17.8778,33.5908,48.9693,21.5353,29.3796,3.73,3.9387,0.4274,2.4515,5,0.5535,16.1248,0.2213,0.3492,0
4.8317,67.2351,192.7814,243.2505,27.3378,16.6232,2.8595,3.7357,0.3007,3.1754,5,0.7319,27.9876,0.0085,2.3544,1
33.4507,93.2932,194.3035,335.1036,40.2161,39.3234,5.225,5.0726,0.6982,3.9466,5,0.8862,44.6642,1.1729,1.3976,2
11.4561,56.3199,108.8153,188.2309,34.3482,22.8646,3.3754,4.2657,0.3437,2.7509,5,0.6643,31.7614,0.0116,0.451,1
5.8443,14.3938,34.4017,60.5077,19.331,40.2219,3.4925,3.4499,0.8067,3.2255,5,0.6465,11.8774,0.1215,1.8361,0
24.1554,56.7914,148.869,294.7361,34.8934,32.6558,4.6091,3.5359,0.8254,3.0873,5,0.9371,38.8556,0.3438,1.0532,1
17.0108,58.3741,99.077,69.1056,17.2524,34.0245,2.6126,3.8028,0.6347,2.8498,5,0.8228,8.5144,0.0743,1.6571,1
16.2038,51.7416,62.0628,87.6923,25.8566,32.6611,2.9312,3.607,0.4948,1.8306,5,0.7498,20.5744,0.1656,1.6482,1
7.7331,40.5388,56.8112,78.9167,27.3668,44.0886,3.657,5.1103,0.3587,2.6032,5,0.3941,20.8813,0.1497,0.2023,1
8.4596,19.3261,47.7427,51.9129,26.0362,42.6755,2.0719,4.386,0.6519,2.0802,5,0.7468,21.7251,0.8951,1.777,1
13.8265,36.7519,59.0403,84.2141,24.3951,32.7689,3.1863,4.7627,0.5978,2.8595,5,0.6454,20.7096,0.015,1.2917,0
12.4798,45.8312,111.9225,79.2253,29.3455,25.808,5.2458,3.8813,0.6303,2.8322,5,0.5442,18.3505,0.2334,0.5296,1
13.5019,42.8376,59.9187,90.6024,29.027,40.3911,5.0461,4.9443,0.6697,2.3349,5,0.7071,21.0026,0.1983,0.0385,0
20.6804,68.6159,148.7413,89.928,15.3432,25.2034,4.2075,3.6061,0.4577,3.0288,5,0.9222,23.9318,0.357,1.5674,0
26.6077,94.3108,204.4512,279.2275,39.4622,20.5611,4.4645,3.3789,0.5717,2.3958,4,1.0,29.4402,0.4952,0.3046,2
18.3821,44.726,81.1308,113.5873,18.7529,36.9868,3.844,3.7907,0.6196,2.8244,5,0.8342,23.6739,0.2199,0.6266,0
6.7263,32.6486,45.9524,36.3008,29.6221,42.7479,3.0116,5.7246,0.8963,1.8984,4,0.5186,18.7776,0.0664,1.0648,0
1.8058,12.1067,32.9899,34.684,22.6062,29.7593,4.8792,3.7241,0.702,1.6638,5,0.6358,12.3055,0.2143,1.3327,0
23.9324,70.5104,108.4042,238.0031,36.8969,36.2361,2.5461,3.7692,0.6194,3.5009,5,0.6254,32.4624,0.3575,1.1562,1
5.0747,35.5082,101.3663,85.4965,28.8912,29.6746,4.2716,4.5185,0.4683,3.26,4,0.5468,25.9999,0.2707,0.1531,0
5.6637,24.426,41.8572,86.6327,19.9998,38.7759,2.9417,4.1694,0.7663,2.9087,5,0.8314,31.447,0.8792,1.1231,1
29.3476,115.6651,225.7967,163.7909,33.2909,41.7602,2.9959,3.2126,0.82,2.0953,5,0.6302,32.2808,1.1631,1.6939,2
1.9735,15.2544,28.0789,19.9708,21.6683,30.8971,3.8848,3.1187,0.4042,2.0417,4,0.4639,19.1811,0.6429,1.211,0
5.0704,12.2298,16.8613,20.1,21.663,24.7792,5.2306,5.049,0.3599,1.8085,5,0.7315,23.5443,0.6489,0.09,0
1.5824,9.9003,17.0447,23.2689,21.2772,21.3438,4.6858,3.1115,0.608,2.5204,5,1.0,27.0049,1.4577,1.0184,0
6.3584,35.6027,60.1591,130.5589,20.3121,40.4055,3.7049,5.1843,0.5751,2.855,4,0.7842,18.3262,0.9817,0.8687,0
9.9982,37.7255,109.3351,104.4923,19.8391,23.9075,3.4566,3.8329,0.7844,2.3233,5,0.5976,19.5352,1.3989,0.2315,0
4.9264,21.4207,31.7004,27.1248,20.5022,35.9762,4.1033,1.9769,0.4532,3.5212,5,1.0,13.7238,0.6185,2.3078,1
14.852,81.5025,244.499,366.6557,39.3946,39.2193,4.6286,4.947,0.4772,1.2863,5,0.6887,35.582,0.4828,1.0098,3
5.4849,64.6918,159.4148,268.7684,34.7762,28.9896,1.8155,5.1015,0.4013,3.0912,5,0.7348,29.7054,1.1788,1.1346,2
9.8565,36.4944,94.6103,172.8517,35.6195,31.6703,3.2857,4.8821,0.4698,2.528,4,0.7432,28.4251,0.0952,0.6081,1
5.371,13.5799,24.6595,24.1252,22.9939,40.9923,2.4528,3.8338,0.6212,2.6432,4,1.0,12.9882,0.0873,0.1784,0
14.796,34.6516,47.6535,62.9131,30.3648,26.5344,3.2032,3.9445,0.4021,0.8756,5,0.6862,26.3478,0.236,1.3567,0
14.6928,60.6353,112.7273,110.6266,26.5264,25.7223,2.2679,3.845,0.95,2.1581,5,0.604,17.3075,0.2194,0.1699,0
15.5013,41.4352,103.0159,174.0238,35.0854,31.1249,1.7745,3.579,0.2724,1.8756,5,0.9016,16.1636,0.582,1.2289,2
0.6268,5.4095,5.5392,6.9255,13.6768,43.2233,2.2127,4.5806,0.529,3.3785,5,0.9996,9.9778,0.2875,1.5546,0
12.1871,31.9556,74.4422,157.8211,24.9886,45.8858,2.9018,4.0947,0.63,2.2273,5,0.6895,28.8588,1.2046,5.0434,2
11.5667,47.7424,60.8668,107.8692,25.7743,32.2097,3.9279,3.8355,0.7665,1.4578,5,0.6319,26.6268,0.0458,0.1669,1
2.884,7.5876,17.5146,18.4005,20.8932,27.303,2.6675,3.5881,0.4678,2.7921,5,0.7827,4.7892,0.0412,1.3315,0
2.7893,6.6898,19.5197,42.321,21.8275,41.5129,2.6209,4.4477,0.36,3.1878,5,0.2854,16.8385,0.1988,1.9556,0
2.2689,11.9209,18.1186,11.992,19.1232,19.6456,3.7561,5.5677,0.4663,3.003,5,0.6274,12.3883,0.6695,1.5558,0
2.8827,16.4066,30.4047,29.5933,24.8514,34.9809,3.6581,4.419,0.8383,2.5744,5,0.4734,27.5265,0.0894,0.81,0
19.9493,65.3075,109.1921,146.3164,29.481,32.6487,4.932,2.9449,0.3344,3.0504,5,0.4226,40.7822,0.7198,2.6585,2
4.03,25.1093,51.5791,33.3284,21.201,43.3506,4.2412,4.2755,0.7357,1.9965,5,0.4458,26.1959,0.3167,3.9847,1
6.658,65.8051,88.1733,176.9501,28.9269,44.1601,2.4767,4.7813,0.6371,2.7744,5,0.6931,17.8222,1.3762,0.4507,1
0.328,6.2695,10.0464,7.6145,21.9489,25.4598,2.7965,5.0098,0.652,2.8781,5,0.5568,18.8603,0.7404,0.3038,0
1.2667,24.5311,64.0315,121.5297,18.2086,34.3414,4.0718,4.8159,0.7559,2.6008,5,0.466,21.8582,0.0872,2.0245,0
2.5913,45.7148,77.3515,134.2852,26.7697,28.4352,2.6021,4.4338,0.5029,2.3642,5,0.6996,29.286,0.3328,0.8405,0
11.4323,38.8074,43.808,77.8631,29.7162,30.6534,3.1081,7.0109,0.7271,2.0305,4,0.6645,6.9219,0.3788,0.2105,0
0.5133,2.648,4.1101,5.5818,24.0765,37.9391,1.8606,3.1095,0.6205,2.2271,5,0.7772,7.4213,0.4027,0.1982,0
19.1381,64.8452,129.6205,252.2175,30.9812,30.3208,2.224,5.7898,0.429,3.2491,5,0.781,34.4374,0.1564,1.0313,1
25.3657,75.6256,114.2379,206.6677,36.0534,34.5514,4.5334,4.8535,0.5878,2.1584,5,0.6413,18.2665,0.3753,1.4408,2
60.9871,152.5009,178.3622,119.7297,36.7666,40.6582,3.5505,6.5939,0.5943,2.3797,5,0.8197,33.7582,0.2084,0.3669,1
7.3873,42.4887,81.198,63.0551,27.8314,45.1213,2.8339,2.8513,0.2814,2.9949,5,0.5853,22.0325,1.4957,1.9251,1
6.9771,18.7199,36.76,37.4994,19.3202,35.3094,2.9603,5.8368,0.4725,1.7798,5,0.6315,26.3748,0.2086,0.6895,0
41.4738,119.1351,279.506,464.1414,45.3991,33.9421,4.9438,5.9381,0.6633,2.0945,4,0.7207,40.0715,0.5602,0.4485,2
6.9913,18.519,28.6439,37.2508,28.3107,24.1417,2.8089,4.1428,0.619,1.4917,4,0.8304,21.4121,0.3685,2.8189,0
2.1943,33.4492,47.5213,47.1048,22.3601,45.6864,3.826,3.4497,0.7366,3.8622,5,0.6388,14.5347,0.1359,0.7404,1
2.5903,12.8426,38.3492,31.3832,19.9244,36.9656,4.1843,6.423,0.7672,2.3984,5,0.4374,23.3681,0.2158,0.9175,0
9.2086,35.4527,66.7552,85.4006,32.7768,34.0898,4.7005,3.4758,0.4839,2.9625,4,0.8968,29.8361,0.4376,2.5453,2
0.1323,0.8421,2.2594,2.1187,22.8808,33.6804,2.634,5.3467,0.5041,3.9127,5,0.5593,20.8708,0.0705,0.2477,0
13.1724,48.5895,102.2174,210.0373,39.5179,35.8852,2.1405,5.7952,0.3953,1.783,5,0.8109,29.3862,0.5918,1.0785,1
19.6407,45.1307,132.6491,259.9729,26.4827,39.1743,2.4067,4.1394,0.6663,2.5287,5,0.5329,22.9605,0.4877,0.0642,1
1.1685,16.2839,22.0427,20.0415,25.3783,40.1644,4.0579,4.1326,0.5289,2.2418,5,0.3229,29.0007,0.3692,0.585,0
11.2664,46.4741,48.2013,88.2246,28.4317,45.8864,5.1927,6.0653,0.7517,2.3974,5,0.6262,33.7564,0.1755,0.8912,1
4.7984,18.3577,40.1735,85.9913,17.7288,34.9415,4.0892,3.9927,0.7348,2.6226,4,0.8466,16.3695,0.6699,0.5525,0
4.7461,28.2311,28.9436,22.2181,12.4896,47.0336,2.8065,3.7424,0.6639,3.4449,4,0.4768,17.1792,0.3722,1.2798,0
5.3158,36.3076,41.2287,90.2676,28.728,41.4618,4.469,1.6012,0.5427,2.947,5,0.6534,24.0779,0.7927,5.3192,2
5.7445,20.8886,24.5912,27.6211,20.9599,32.5189,2.9778,5.4216,0.742,3.5904,4,0.8266,19.6046,0.583,0.6165,0
0.1085,0.9438,2.6882,5.1672,15.644,19.661,2.6515,3.9265,0.5997,2.6522,5,0.7776,17.4915,0.0894,0.1735,0
27.969,71.0185,72.0266,82.1334,26.8208,33.6845,3.1017,5.0828,0.6312,2.2598,5,1.0,31.6018,0.3332,0.2242,1
19.2372,45.1326,103.9151,133.2323,22.511,45.4678,2.877,4.1529,0.3485,3.2709,5,0.821,12.2228,0.6199,0.8755,1
3.4516,20.8399,59.0063,36.5185,22.3131,26.7979,2.7683,5.6355,0.6493,2.2406,5,0.7442,18.7507,0.4495,0.1635,0
4.9572,50.0664,107.8863,212.321,23.8747,33.6597,4.4996,5.6751,0.6056,2.6474,5,0.639,32.7716,0.7162,1.0185,1
14.8228,59.7504,65.3899,101.0165,29.0398,34.3218,2.9358,3.3045,0.585,2.9383,5,0.5943,27.6183,0.2315,2.2516,1
3.763,37.6123,104.5586,120.7718,25.2635,40.537,1.9714,3.836,0.5237,3.131,5,0.7126,26.7301,0.8683,1.8165,1
1.2938,10.1816,29.6636,24.1291,22.6969,29.8975,3.9273,4.8811,0.3992,2.5575,5,0.8088,22.6423,0.0952,1.0497,0
4.0179,41.8571,80.2213,130.5338,31.323,26.0449,2.5408,5.7072,0.5922,3.0437,5,0.4148,31.9927,0.1266,0.1859,0
1.6834,4.3617,9.2375,17.5796,22.7374,37.56,2.5698,4.413,0.3182,2.1981,5,0.6251,14.3633,0.1643,1.8899,0
3.9534,41.4053,106.2655,225.8879,34.7823,27.0529,4.0311,4.5143,0.5696,2.3994,5,0.4883,38.235,1.0322,0.6902,0
26.193,62.7993,75.4922,106.491,21.1544,18.316,2.7471,4.6485,0.5262,2.9128,5,0.5125,21.2842,0.539,1.628,0
6.344,59.5182,126.999,111.3138,25.226,47.723,2.9924,3.4242,0.7702,2.61,5,0.9258,26.9313,2.024,2.1472,1
2.6048,10.0359,21.7821,24.5173,25.5953,40.4162,3.438,3.8465,0.843,2.186,4,0.752,23.7242,0.1809,0.8099,0
5.7311,15.7189,41.1361,86.374,15.0292,48.0671,3.1423,4.1148,0.4018,3.12,5,0.9085,11.7837,0.4292,1.5453,0
1.7964,5.0208,12.2521,22.3814,15.2122,39.9921,3.0137,5.3009,0.7016,2.7255,5,0.8831,5.5136,1.1281,1.3432,0
6.7487,49.0438,144.7192,101.0455,26.864,38.4429,1.2914,6.0949,0.513,1.7085,5,0.5782,23.2516,0.4025,0.4252,0
16.842,39.5434,51.121,107.544,27.8874,35.9563,3.2444,3.3899,0.5377,2.8545,5,0.6546,21.0933,0.6653,0.7441,0
13.6682,36.0019,54.4378,61.3452,20.307,31.5118,4.8521,5.0216,0.5354,2.9114,5,0.8964,26.6444,0.193,2.0127,0
2.1414,28.2558,59.0913,88.6066,23.3102,37.0969,3.9667,4.5183,0.7684,2.5721,4,0.5054,22.8674,0.6732,0.0633,0
2.4584,46.9814,91.1019,154.0102,22.6906,28.5741,3.062,3.7983,0.5845,2.7513,4,0.7254,18.8968,0.5406,2.7277,0
1.8364,19.7412,36.7823,45.1008,22.3843,24.4462,3.8232,3.3403,0.6544,3.3102,5,0.5903,18.4766,0.3123,0.3491,0
16.565,67.0932,167.7179,269.1552,31.1472,30.3422,3.9646,4.5286,0.3823,1.5557,4,0.5827,34.0406,0.0975,0.455,1
54.9915,129.6372,213.3549,132.3582,38.5294,43.3319,2.6421,3.715,0.4506,3.1231,5,0.733,40.8775,1.1354,2.6174,3
0.717,5.19,10.471,6.476,15.4466,23.1407,4.5315,4.673,0.5274,1.1264,5,0.6924,19.6197,0.1764,0.1258,0
0.8201,8.6406,22.1597,31.4857,25.5678,23.2679,3.5468,3.2978,0.5997,2.1628,5,0.5863,18.205,0.2456,0.6951,0
6.4831,40.4671,88.4482,139.3495,25.0385,37.7305,3.1189,3.1962,0.6869,1.5179,5,0.7462,22.5337,0.2866,1.137,0
2.0305,8.4845,14.2206,14.2061,18.3926,29.6794,4.8314,5.3752,0.5234,3.46,5,0.9185,8.421,0.3435,0.6586,0
9.9335,23.7064,28.4646,46.2221,18.3236,36.884,1.5385,4.4953,0.7818,2.4109,5,0.3365,14.628,0.1357,0.0406,0
47.7525,111.4784,279.5621,337.0163,40.6401,40.9189,2.3418,4.4721,0.5639,2.5857,4,0.5358,28.9381,0.0781,0.2977,2
28.5187,177.8732,518.3615,913.2131,64.1618,36.6923,3.9774,3.794,0.5097,2.4159,5,0.5411,67.5744,0.9758,3.84,3
14.0182,36.7613,45.6464,58.3049,25.8711,27.942,4.0067,5.0583,0.7116,2.5067,5,0.861,13.7811,0.3089,0.4493,0
10.9313,42.4799,95.0648,138.1993,26.335,43.2635,4.8821,4.1173,0.6916,2.5186,5,0.757,12.5696,0.2607,1.5338,1
32.4485,95.2349,115.269,228.0161,36.4994,38.937,1.3696,5.0782,0.3659,3.1337,5,0.6703,22.9169,0.3118,0.9723,2
8.4976,36.0738,107.6294,210.5315,31.4489,33.2146,4.1728,3.8465,0.8057,2.7582,5,0.4324,38.7003,0.6308,0.4963,1
3.6889,16.865,41.6698,62.557,22.6091,32.8273,2.2792,3.2376,0.5287,2.1383,5,1.0,11.1545,0.2639,0.4081,0
20.5746,51.9726,52.5326,36.3105,25.4822,35.9919,3.777,3.5733,0.5711,1.5734,5,0.5157,18.8228,0.3125,1.2528,0
3.8487,37.9868,49.1793,76.7939,21.9482,30.5041,3.3415,4.7233,0.4849,3.3215,5,0.4824,17.1402,0.0691,0.1188,0
5.5069,31.6699,85.0093,57.5144,27.7245,19.9504,4.1649,3.3118,0.5433,2.8829,5,0.1887,23.6273,0.1847,0.6846,0
4.5466,48.8427,144.1632,142.339,22.0119,39.0013,3.1882,6.1117,0.3759,2.4218,5,0.5553,29.8191,0.2768,2.0102,1
7.5469,24.595,64.8749,116.8964,26.865,38.5259,4.3099,2.9392,0.6373,3.2139,5,0.6193,28.3625,0.4431,1.5495,1
22.7797,72.6153,198.2082,402.5604,36.117,14.5915,2.6547,4.1503,0.5163,3.909,5,0.6279,25.0198,0.0222,0.9964,1
4.3032,22.6301,51.0794,81.9082,30.1979,37.0854,3.3267,5.491,0.5581,2.6258,5,0.8001,15.8502,0.9942,0.1545,0
30.7739,80.8265,228.4571,382.2642,35.642,47.0519,3.5735,4.5856,0.7265,3.405,4,0.7484,36.9158,1.0172,3.363,2
6.3224,25.1877,39.3235,53.6799,22.6146,23.9789,4.909,3.9472,0.6573,2.6257,5,0.7814,32.6666,0.2781,1.4825,0
6.8815,49.518,107.9601,204.9001,32.3052,32.4137,4.1497,5.4505,0.5974,3.6721,5,0.5076,34.4927,0.1018,1.1431,0
55.7334,134.1805,402.1786,464.2926,40.8314,31.5441,3.5839,3.3714,0.8537,2.6763,4,0.8488,47.1646,0.7803,2.5179,3
13.8781,98.0051,168.6272,223.9971,38.6279,46.2833,3.9758,4.0116,0.4457,2.3486,5,0.7191,28.7938,0.8854,1.7728,3
20.1372,69.0102,87.7101,186.3718,31.6743,41.9676,4.3775,2.6827,0.6065,3.4105,5,0.6459,26.5132,0.7093,3.06,2
4.0481,11.5614,32.3601,64.8744,22.036,25.9727,3.7371,5.1839,0.763,2.6835,5,0.4835,25.2355,0.0058,1.29,0
3.6948,63.142,123.3004,153.9412,27.9223,35.7369,2.4773,4.8601,0.796,2.6258,5,0.7402,22.5644,0.5608,0.6955,1
15.0579,54.8182,61.6728,106.8473,26.5194,51.4214,3.9655,4.8626,0.4054,3.1135,5,0.829,33.7273,1.0773,3.2513,2
4.8711,14.9378,31.3507,61.6796,22.7769,28.0023,3.3745,4.4302,0.5024,2.5519,4,0.8361,16.0995,0.576,0.1044,0
2.8222,15.4018,39.6805,69.2191,30.3748,32.9108,3.0823,4.3813,0.7458,1.5528,5,0.6253,34.4079,0.1053,0.6332,0
19.8326,76.9728,84.3295,170.8782,28.9324,37.1081,2.6933,4.4081,0.5372,2.3965,5,0.8293,38.9585,0.4329,2.2295,1
0.147,1.568,2.9493,3.2897,26.4913,28.1196,3.9214,4.6049,0.6054,2.2335,5,0.3225,16.6308,0.0162,1.3958,0
10.9718,31.7732,53.2246,48.791,22.4056,47.1056,3.8608,4.4302,0.5349,2.0819,5,0.6588,15.4393,0.2223,0.4727,0
6.6229,67.4649,76.3572,163.1001,27.4841,29.2187,2.54,3.3685,0.5964,3.2326,4,0.9407,23.9308,0.0728,0.9312,1
3.4208,8.0264,11.7962,18.0844,23.3892,21.8877,2.4045,2.0418,0.1484,2.3116,5,0.728,19.1135,1.1846,1.043,0
11.6986,37.726,41.2659,34.5687,16.2061,28.8001,5.1025,6.388,0.5484,2.3213,5,0.5331,13.4094,0.0146,0.6795,0
14.1167,43.7359,126.0678,208.1736,26.5049,38.2242,4.1746,3.6516,0.5906,2.5567,5,0.3678,19.7639,0.1013,0.5922,1
0.3296,1.1444,1.1879,1.13,19.4266,26.6146,3.4781,4.1244,0.5402,2.8015,5,0.5735,11.9127,0.0228,0.8171,0
0.3547,3.0461,3.3195,6.856,14.9404,35.4176,3.9456,5.4135,0.614,2.8882,5,0.6407,18.9685,0.5526,0.0964,0
41.9439,99.609,263.0101,316.1881,35.4857,37.5004,2.979,4.6369,0.427,2.6999,5,0.7841,35.6976,1.6134,1.4079,3
4.2711,39.1894,57.0998,72.3617,25.2578,23.3285,3.2448,2.8696,0.6351,2.6936,4,0.7841,27.1783,0.9185,0.0146,0
1.2221,15.7188,37.1575,58.4914,22.5404,28.4904,3.4193,3.1352,0.8143,1.9068,5,0.8081,23.4825,0.2119,0.3215,0
3.0917,9.0292,21.3454,42.2702,20.0764,35.7918,4.2679,5.1803,0.7679,2.8971,4,0.7439,18.4254,0.3141,1.5794,0
8.0623,71.1261,100.1822,124.4467,33.6269,38.6193,2.128,4.8969,0.6915,2.0151,5,0.7957,13.8159,0.1065,1.2123,0
0.7326,2.175,5.5989,10.6967,15.3941,28.6897,2.4818,3.7837,0.634,3.2867,5,0.8952,18.6163,0.0551,0.2756,0
9.7486,42.536,70.38,138.0051,19.065,34.2142,2.2977,4.2587,0.5073,2.4369,5,0.7945,19.9303,0.0355,0.0895,0
4.4264,10.0942,26.1345,49.7796,21.5916,30.7285,4.1678,4.3385,0.5356,1.8203,5,0.7482,14.6004,0.5008,0.2474,0
11.7297,81.4218,94.6852,159.6846,26.306,38.8228,3.3092,4.5476,0.7123,2.7361,5,0.7016,22.8513,0.2048,0.0515,1
2.4407,12.7108,34.3858,22.3526,14.788,37.1553,2.5753,4.7208,0.5811,3.0649,5,0.7455,20.9657,0.725,0.9754,0
9.4856,40.5873,66.2193,91.1692,25.3565,30.0121,3.2006,3.9112,0.8747,2.3989,5,0.6953,18.6213,0.4738,0.1453,0
4.0069,33.2613,88.0409,124.1088,26.2436,36.8276,2.8314,5.0009,0.3728,2.9874,5,0.6447,24.2759,0.9778,0.5761,0
38.841,92.6535,197.7628,373.9585,36.3699,29.6992,2.1089,4.8939,0.5728,3.4532,5,1.0,30.8757,0.1532,1.9251,2
4.4725,32.2998,60.0751,54.8396,18.3839,36.6589,4.5343,5.1718,0.527,2.799,5,0.5769,20.2288,0.5468,0.3029,0
9.7098,64.4146,110.557,123.3025,30.5537,36.7704,3.2656,5.0707,0.7008,1.8258,4,0.6628,15.6236,0.1702,2.4782,1
3.0668,32.2247,85.2265,82.7704,25.623,51.9684,4.5551,5.0453,0.7286,2.586,5,0.5378,30.9821,0.3466,0.8664,1
1.8659,13.9924,22.8621,45.2501,24.9158,30.3099,2.0961,3.8453,0.4326,2.3074,4,1.0,25.6064,0.8782,0.5719,0
9.8608,47.962,139.1603,267.8082,43.6233,31.8699,3.8538,4.176,0.4256,1.4371,5,0.7749,35.2928,0.333,1.5645,2
34.332,86.0889,184.6823,327.8367,48.3513,27.8221,2.1017,3.4486,0.4994,1.7776,5,0.9272,36.4421,0.7012,1.2142,3
4.8466,25.992,77.7826,127.3901,27.8163,24.7374,5.6008,4.5011,0.6714,3.687,4,1.0,25.5987,0.3673,0.8327,0
28.4529,72.5557,145.16,202.3893,34.4371,29.3483,1.8435,3.4986,0.6568,2.3745,5,0.7903,19.6382,1.3433,1.6079,2
2.6849,11.8075,24.9282,51.8803,23.1766,38.3208,5.0164,4.7699,0.3879,2.4823,5,0.8415,33.1857,0.5485,3.8263,1
4.1957,47.3557,104.0252,128.3841,26.9695,38.8997,3.3822,5.4995,0.6382,1.864,4,0.9607,32.598,1.7758,0.271,1
13.1937,75.9328,158.8251,151.169,27.0639,35.3654,3.2355,4.2993,0.6206,3.8049,5,0.6494,30.5998,0.1342,1.9637,1
9.6684,24.6004,47.5259,34.195,19.4382,30.6339,3.9304,3.7586,0.5924,2.8407,5,0.6391,19.8933,0.0276,1.0858,0
19.2391,95.6182,160.6633,146.8251,35.2307,29.053,2.5558,4.794,0.6765,2.3947,4,0.7491,32.8975,0.4067,0.2417,1
11.2274,77.2075,204.2707,448.1072,40.6009,25.6654,4.1066,5.3323,0.6295,3.0735,5,0.6508,50.9902,0.1864,0.2844,2
1.8658,6.6506,17.3446,22.6606,14.2827,28.5449,4.1725,3.5522,0.6105,3.3782,5,0.5911,21.2857,1.2044,0.1814,0
36.9027,91.0413,217.9763,463.1083,43.306,22.639,3.4107,4.4155,0.7516,1.3589,5,0.664,37.2059,0.4691,0.4345,2
23.3066,53.6312,98.084,200.9533,25.5106,43.8629,3.625,4.6136,0.7987,3.3371,5,0.7729,18.5131,0.3982,0.9202,1
11.9524,33.3812,34.3399,32.3262,23.7862,47.6972,5.1367,4.022,0.5467,2.0668,4,0.7429,19.9362,0.9714,1.5742,0
6.2452,37.5131,45.1719,89.8204,33.5689,17.5131,3.9861,4.8129,0.5917,1.6121,4,0.558,26.7638,0.3264,1.1793,0
